2026-09-22 15:18:57.089788914 [I:onnxruntime:default, bfc_arena.cc:211 Extend] Allocated memory at 0x7a9898000000 to 0x7a989c000000
2026-09-22 15:18:57.090773251 [I:onnxruntime:default, bfc_arena.cc:335 AllocateRawInternal] Extending BFCArena for CudaPinned. bin_num:18 (requested) num_bytes: 78643200 (actual) rounded_bytes:78643200
2026-09-22 15:18:57.119053030 [I:onnxruntime:default, bfc_arena.cc:205 Extend] Extended allocation by 134217728 bytes.
2026-09-22 15:18:57.119068567 [I:onnxruntime:default, bfc_arena.cc:208 Extend] Total allocated bytes: 285212672
2026-09-22 15:18:57.119070527 [I:onnxruntime:default, bfc_arena.cc:211 Extend] Allocated memory at 0x7a9890000000 to 0x7a9898000000
2026-09-22 15:18:57.124052695 [I:onnxruntime:default, bfc_arena.cc:335 AllocateRawInternal] Extending BFCArena for Cuda. bin_num:18 (requested) num_bytes: 78643200 (actual) rounded_bytes:78643200
2026-09-22 15:18:57.124254229 [I:onnxruntime:default, bfc_arena.cc:205 Extend] Extended allocation by 134217728 bytes.
2026-09-22 15:18:57.124258256 [I:onnxruntime:default, bfc_arena.cc:208 Extend] Total allocated bytes: 286261248
2026-09-22 15:18:57.124259834 [I:onnxruntime:default, bfc_arena.cc:211 Extend] Allocated memory at 0x7a9888000000 to 0x7a9890000000
MEM allocated code=0 device_used_mib=2377.500
2026-09-22 15:18:57.127334072 [I:onnxruntime:, inference_session.cc:764 TraceSessionOptions] Session Options {  execution_mode:0 execution_order:DEFAULT enable_profiling:0 optimized_model_filepath:"" enable_mem_pattern:0 enable_mem_reuse:1 enable_cpu_mem_arena:1 profile_file_prefix:onnxruntime_profile_ session_logid: session_log_severity_level:-1 session_log_verbosity_level:0 max_num_graph_transformation_steps:10 graph_optimization_level:3 intra_op_param:OrtThreadPoolParams { thread_pool_size: 1 auto_set_affinity: 0 allow_spinning: 1 spin_duration_us: -1 spin_backoff_max: 1 dynamic_block_base_: 0 stack_size: 0 affinity_str:  set_denormal_as_zero: 0 } inter_op_param:OrtThreadPoolParams { thread_pool_size: 1 auto_set_affinity: 0 allow_spinning: 1 spin_duration_us: -1 spin_backoff_max: 1 dynamic_block_base_: 0 stack_size: 0 affinity_str:  set_denormal_as_zero: 0 } use_per_session_threads:1 thread_pool_allow_spinning:1 use_deterministic_compute:0 ep_selection_policy:5 config_options: {   session.intra_op.allow_spinning: 0  session.inter_op.allow_spinning: 0 } }
2026-09-22 15:18:57.127348550 [I:onnxruntime:, inference_session.cc:534 ConstructorCommon] Creating and using per session threadpools since use_per_session_threads_ is true
2026-09-22 15:18:57.127351999 [I:onnxruntime:, inference_session.cc:579 ConstructorCommon] Dynamic block base set to 0
2026-09-22 15:18:57.127531206 [I:onnxruntime:, inference_session.cc:2610 Initialize] Initializing session.
2026-09-22 15:18:57.127544050 [I:onnxruntime:, inference_session.cc:2657 Initialize] Adding default CPU execution provider.
2026-09-22 15:18:57.127550664 [I:onnxruntime:default, bfc_arena.cc:28 BFCArena] Creating BFCArena for Cuda with following configs: initial_chunk_size_bytes: 1048576 max_dead_bytes_per_chunk: 134217728 initial_growth_chunk_size_bytes: 2097152 max_power_of_two_extend_bytes: 1073741824 memory limit: 18446744073709551615 arena_extend_strategy: 1
2026-09-22 15:18:57.127552556 [V:onnxruntime:default, bfc_arena.cc:65 BFCArena] Creating 21 bins of max chunk size 256 to 268435456
2026-09-22 15:18:57.127554643 [I:onnxruntime:default, bfc_arena.cc:28 BFCArena] Creating BFCArena for CudaPinned with following configs: initial_chunk_size_bytes: 1048576 max_dead_bytes_per_chunk: 134217728 initial_growth_chunk_size_bytes: 2097152 max_power_of_two_extend_bytes: 1073741824 memory limit: 18446744073709551615 arena_extend_strategy: 0
2026-09-22 15:18:57.127556075 [V:onnxruntime:default, bfc_arena.cc:65 BFCArena] Creating 21 bins of max chunk size 256 to 268435456
2026-09-22 15:18:57.127558760 [I:onnxruntime:default, bfc_arena.cc:28 BFCArena] Creating BFCArena for Cpu with following configs: initial_chunk_size_bytes: 1048576 max_dead_bytes_per_chunk: 134217728 initial_growth_chunk_size_bytes: 2097152 max_power_of_two_extend_bytes: 1073741824 memory limit: 18446744073709551615 arena_extend_strategy: 0
2026-09-22 15:18:57.127560130 [V:onnxruntime:default, bfc_arena.cc:65 BFCArena] Creating 21 bins of max chunk size 256 to 268435456
2026-09-22 15:18:57.127622045 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer QDQSelectorActionTransformer modified: 0 with status: OK
2026-09-22 15:18:57.127623788 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer ConvActivationFusion modified: 0 with status: OK
2026-09-22 15:18:57.127625206 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer MatMulNBitsFusion modified: 0 with status: OK
2026-09-22 15:18:57.127627250 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer QDQFinalCleanupTransformer modified: 0 with status: OK
2026-09-22 15:18:57.127647857 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer NhwcTransformer modified: 0 with status: OK
2026-09-22 15:18:57.127651659 [V:onnxruntime:, session_state.cc:1377 VerifyEachNodeIsAssignedToAnEp] Node placements
2026-09-22 15:18:57.127653303 [V:onnxruntime:, session_state.cc:1380 VerifyEachNodeIsAssignedToAnEp]  All nodes placed on [CUDAExecutionProvider]. Number of nodes: 1
2026-09-22 15:18:57.127657337 [V:onnxruntime:, session_state.cc:186 CreateGraphInfo] SaveMLValueNameIndexMapping
2026-09-22 15:18:57.127661527 [V:onnxruntime:, session_state.cc:232 CreateGraphInfo] Done saving OrtValue mappings.
2026-09-22 15:18:57.129900018 [I:onnxruntime:default, cuda_execution_provider.cc:249 PerThreadContext] cuDNN version: 92600
2026-09-22 15:18:57.129916660 [I:onnxruntime:, allocation_planner.cc:2653 CreateGraphPartitioner] Use DeviceBasedPartition as default
2026-09-22 15:18:57.129942238 [I:onnxruntime:, session_state_utils.cc:263 SaveInitializedTensors] Saving initialized tensors.
2026-09-22 15:18:57.129945047 [I:onnxruntime:, session_state_utils.cc:463 SaveInitializedTensors] Done saving initialized tensors
2026-09-22 15:18:57.130017473 [I:onnxruntime:, inference_session.cc:3094 Initialize] Session successfully initialized.
MEM h2d code=0 device_used_mib=2397.500
2026-09-22 15:18:57.139361279 [I:onnxruntime:, inference_session.cc:764 TraceSessionOptions] Session Options {  execution_mode:0 execution_order:DEFAULT enable_profiling:0 optimized_model_filepath:"" enable_mem_pattern:0 enable_mem_reuse:1 enable_cpu_mem_arena:0 profile_file_prefix:onnxruntime_profile_ session_logid: session_log_severity_level:-1 session_log_verbosity_level:0 max_num_graph_transformation_steps:10 graph_optimization_level:3 intra_op_param:OrtThreadPoolParams { thread_pool_size: 1 auto_set_affinity: 0 allow_spinning: 1 spin_duration_us: -1 spin_backoff_max: 1 dynamic_block_base_: 0 stack_size: 0 affinity_str:  set_denormal_as_zero: 0 } inter_op_param:OrtThreadPoolParams { thread_pool_size: 1 auto_set_affinity: 0 allow_spinning: 1 spin_duration_us: -1 spin_backoff_max: 1 dynamic_block_base_: 0 stack_size: 0 affinity_str:  set_denormal_as_zero: 0 } use_per_session_threads:1 thread_pool_allow_spinning:1 use_deterministic_compute:0 ep_selection_policy:5 config_options: {   session.intra_op.allow_spinning: 0  session.inter_op.allow_spinning: 0 } }
2026-09-22 15:18:57.139391521 [I:onnxruntime:, inference_session.cc:534 ConstructorCommon] Creating and using per session threadpools since use_per_session_threads_ is true
2026-09-22 15:18:57.139399849 [I:onnxruntime:, inference_session.cc:579 ConstructorCommon] Dynamic block base set to 0
2026-09-22 15:18:57.139696772 [I:onnxruntime:, inference_session.cc:2610 Initialize] Initializing session.
2026-09-22 15:18:57.139710915 [I:onnxruntime:, inference_session.cc:2657 Initialize] Adding default CPU execution provider.
2026-09-22 15:18:57.139721069 [I:onnxruntime:default, bfc_arena.cc:28 BFCArena] Creating BFCArena for Cuda with following configs: initial_chunk_size_bytes: 1048576 max_dead_bytes_per_chunk: 134217728 initial_growth_chunk_size_bytes: 2097152 max_power_of_two_extend_bytes: 1073741824 memory limit: 18446744073709551615 arena_extend_strategy: 1
2026-09-22 15:18:57.139723322 [V:onnxruntime:default, bfc_arena.cc:65 BFCArena] Creating 21 bins of max chunk size 256 to 268435456
2026-09-22 15:18:57.139725343 [I:onnxruntime:default, bfc_arena.cc:28 BFCArena] Creating BFCArena for CudaPinned with following configs: initial_chunk_size_bytes: 1048576 max_dead_bytes_per_chunk: 134217728 initial_growth_chunk_size_bytes: 2097152 max_power_of_two_extend_bytes: 1073741824 memory limit: 18446744073709551615 arena_extend_strategy: 0
2026-09-22 15:18:57.139726784 [V:onnxruntime:default, bfc_arena.cc:65 BFCArena] Creating 21 bins of max chunk size 256 to 268435456
2026-09-22 15:18:57.139830144 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer QDQSelectorActionTransformer modified: 0 with status: OK
2026-09-22 15:18:57.139831735 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer ConvActivationFusion modified: 0 with status: OK
2026-09-22 15:18:57.139833040 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer MatMulNBitsFusion modified: 0 with status: OK
2026-09-22 15:18:57.139835812 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer QDQFinalCleanupTransformer modified: 0 with status: OK
2026-09-22 15:18:57.139873661 [I:onnxruntime:, graph_transformer.cc:15 Apply] GraphTransformer NhwcTransformer modified: 0 with status: OK
2026-09-22 15:18:57.139883088 [V:onnxruntime:, session_state.cc:1377 VerifyEachNodeIsAssignedToAnEp] Node placements
2026-09-22 15:18:57.139884732 [V:onnxruntime:, session_state.cc:1380 VerifyEachNodeIsAssignedToAnEp]  All nodes placed on [CUDAExecutionProvider]. Number of nodes: 1
2026-09-22 15:18:57.139890654 [V:onnxruntime:, session_state.cc:186 CreateGraphInfo] SaveMLValueNameIndexMapping
2026-09-22 15:18:57.139894437 [V:onnxruntime:, session_state.cc:232 CreateGraphInfo] Done saving OrtValue mappings.
2026-09-22 15:18:57.142512621 [I:onnxruntime:default, cuda_execution_provider.cc:249 PerThreadContext] cuDNN version: 92600
2026-09-22 15:18:57.142522167 [I:onnxruntime:, allocation_planner.cc:2653 CreateGraphPartitioner] Use DeviceBasedPartition as default
2026-09-22 15:18:57.142535958 [I:onnxruntime:, session_state_utils.cc:263 SaveInitializedTensors] Saving initialized tensors.
2026-09-22 15:18:57.142538317 [I:onnxruntime:, session_state_utils.cc:463 SaveInitializedTensors] Done saving initialized tensors
2026-09-22 15:18:57.142611362 [I:onnxruntime:, inference_session.cc:3094 Initialize] Session successfully initialized.
2026-09-22 15:18:57.144734363 [I:onnxruntime:default, bfc_arena.cc:335 AllocateRawInternal] Extending BFCArena for Cuda. bin_num:15 (requested) num_bytes: 9633792 (actual) rounded_bytes:9633792
2026-09-22 15:18:57.144796596 [I:onnxruntime:default, bfc_arena.cc:205 Extend] Extended allocation by 9633792 bytes.
2026-09-22 15:18:57.144798539 [I:onnxruntime:default, bfc_arena.cc:208 Extend] Total allocated bytes: 9633792
2026-09-22 15:18:57.144800228 [I:onnxruntime:default, bfc_arena.cc:211 Extend] Allocated memory at 0x7a9887400000 to 0x7a9887d30000
MEM d2h code=0 device_used_mib=2429.500
MEM h2d code=0 device_used_mib=2429.500
2026-09-22 15:18:57.217228230 [I:onnxruntime:default, bfc_arena.cc:335 AllocateRawInternal] Extending BFCArena for Cuda. bin_num:18 (requested) num_bytes: 67108864 (actual) rounded_bytes:67108864
2026-09-22 15:18:57.217584292 [I:onnxruntime:default, bfc_arena.cc:205 Extend] Extended allocation by 67108864 bytes.
2026-09-22 15:18:57.217597287 [I:onnxruntime:default, bfc_arena.cc:208 Extend] Total allocated bytes: 76742656
2026-09-22 15:18:57.217600370 [I:onnxruntime:default, bfc_arena.cc:211 Extend] Allocated memory at 0x7a9882000000 to 0x7a9886000000
MEM d2h code=0 device_used_mib=2493.500
MEM h2d code=0 device_used_mib=2493.500
MEM d2h code=0 device_used_mib=2493.500
MEM h2d code=0 device_used_mib=2493.500
MEM d2h code=0 device_used_mib=2493.500
MEM h2d code=0 device_used_mib=2493.500
2026-09-22 15:18:57.368188070 [I:onnxruntime:default, bfc_arena.cc:335 AllocateRawInternal] Extending BFCArena for Cuda. bin_num:18 (requested) num_bytes: 78643200 (actual) rounded_bytes:78643200
2026-09-22 15:18:57.368400001 [I:onnxruntime:default, bfc_arena.cc:205 Extend] Extended allocation by 78643200 bytes.
2026-09-22 15:18:57.368404400 [I:onnxruntime:default, bfc_arena.cc:208 Extend] Total allocated bytes: 155385856
2026-09-22 15:18:57.368406201 [I:onnxruntime:default, bfc_arena.cc:211 Extend] Allocated memory at 0x7a987c000000 to 0x7a9880b00000
MEM d2h code=0 device_used_mib=2569.500
MEM copy_0 code=0 device_used_mib=2569.500
MEM h2d code=0 device_used_mib=2569.500
MEM d2h code=0 device_used_mib=2569.500
MEM h2d code=0 device_used_mib=2569.500
MEM d2h code=0 device_used_mib=2569.500
MEM h2d code=0 device_used_mib=2569.500
MEM d2h code=0 device_used_mib=2569.500
MEM h2d code=0 device_used_mib=2569.500
MEM d2h code=0 device_used_mib=2569.500
MEM h2d code=0 device_used_mib=2569.500
MEM d2h code=0 device_used_mib=2569.500
MEM copy_1 code=0 device_used_mib=2569.500
MEM h2d code=0 device_used_mib=2569.500
MEM d2h code=0 device_used_mib=2569.500
MEM h2d code=0 device_used_mib=2569.500
MEM d2h code=0 device_used_mib=2568.938
MEM h2d code=0 device_used_mib=2568.938
MEM d2h code=0 device_used_mib=2568.938
MEM h2d code=0 device_used_mib=2568.938
MEM d2h code=0 device_used_mib=2568.938
MEM h2d code=0 device_used_mib=2571.312
MEM d2h code=0 device_used_mib=2571.312
MEM copy_2 code=0 device_used_mib=2571.312
MEM dropped code=0 device_used_mib=2291.312

MONITOR_EXIT_CODE=0
